NU_INSCRICAO,NU_ANO,COD_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,COD_UF_RESIDENCIA,UF_RESIDENCIA,IN_ESTUDA_CLASSE_HOSPITALAR,COD_ESCOLA,COD_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,COD_UF_ESC,UF_ESC,ID_DEPENDENCIA_ADM_ESC,ID_LOCALIZACAO_ESC,SIT_FUNC_ESC,IDADE,TP_SEXO,NACIONALIDADE,COD_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,COD_UF_NASCIMENTO,UF_NASCIMENTO,ST_CONCLUSAO,ANO_CONCLUIU,TP_ESCOLA,IN_TP_ENSINO,TP_ESTADO_CIVIL,TP_COR_RACA,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_AUTISMO,IN_SABATISTA,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,COD_UF_ENTIDADE_CERTIFICACAO,UF_ENTIDADE_CERTIFICACAO,COD_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,COD_UF_PROVA,UF_PROVA,IN_PRESENCA_CN,IN_PRESENCA_CH,IN_PRESENCA_LC,IN_PRESENCA_MT,ID_PROVA_CN,ID_PROVA_CH,ID_PROVA_LC,ID_PROVA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,GABARITO_CN,GABARITO_CH,GABARITO_LC,GABARITO_MT,IN_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050,Q051,Q052,Q053,Q054,Q055,Q056,Q057,Q058,Q059,Q060,Q061,Q062,Q063,Q064,Q065,Q066,Q067,Q068,Q069,Q070,Q071,Q072,Q073,Q074,Q075,Q076
140000001161,2014,1501402,BELEM,15,PA,0,,,,,,,,,18,M,1,1501402,BELEM,15,PA,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA DE ESTADO DE EDUCAÇÃO DO PARÁ,15,PA,1501402,BELEM,15,PA,1,1,1,1,201,197,205,209,481.4,627.3,603.6,529,ACEAACDCDDDCCCCC*ACBCDBDCECCBECCCBCDCBAEDEDBA,ADECECACCACACBBADAADBACECCCDBCAADCABACBBEAAEE,ACACDBEBCEADDDCEBAEDECCEBDEBCCDBCCADECCAEEADB,DBBBDCCDECCACACCCCDBCCCCECCCDCCCDBBCDCBDAADDC,0,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,100,140,120,140,160,660,I,G,G,5,B,B,A,A,D,A,D,A,A,D,A,C,A,A,D,D,B,C,5,5,,5,5,0,5,A,A,D,C,B,D,B,A,B,A,,,,,,,,,,,,,,,B,,,,,,,,,,A,B,B,B,B,B,B,B,B,B,B,B,C
140000001162,2014,3550308,SAO PAULO,35,SP,0,,,,,,,,,34,M,1,3550308,SAO PAULO,35,SP,4,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA DE ESTADO DE EDUCAÇÃO DE SÃO PAULO,35,SP,3550308,SAO PAULO,35,SP,1,1,1,1,201,197,205,209,510.6,583,443.3,383.4,DDBDDBCEEECBDBCABEADDEEDEEECECBCEEDEDCACDEBAE,ADACECBCCEDEEEBEEABBCACEBCAADDBADEBBAEAACACBE,AECCDCDBEEABDADAEABCACCCDEDCACDCCBECBEABACABB,BAEBDCDEECBAEBABADBAACBAECEEBEECBDADEEDBCBDCC,0,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,80,100,120,60,480,E,B,C,4,D,B,A,A,A,A,D,A,A,D,D,A,A,D,D,D,A,A,5,5,,5,3,5,5,B,E,A,F,E,A,A,A,B,A,14,A,5,2,5,5,3,A,B,B,B,A,B,A,B,,,,,,,,,,B,,,,,,,,,,,,
140000001163,2014,3170206,UBERLANDIA,31,MG,0,,,,,,,,,19,F,1,3170206,UBERLANDIA,31,MG,1,2012,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3170206,UBERLANDIA,31,MG,1,1,1,1,199,195,205,209,611.2,601.2,613.8,516.7,DDBDADEEBECABCCBAADECAEECAADABCAEBEBAADDDDCCC,BCBBADEDEEBABADCBACEDEBCBDEEBAEDCCCECBCBBADEA,DAAECBCBCDDDBDCBBBBEDECEBDEBCCEDCAEDEACBCCEBC,DBBEDDEBDBCCAEDBABDBEAAECBAACBCEACBBDCCBADEDB,1,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,160,180,200,180,140,860,F,E,G,4,A,B,B,A,B,A,A,A,A,A,A,C,A,A,A,D,B,C,2,2,,5,1,1,2,B,,,A,,,A,B,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000001164,2014,2918001,JEQUIE,29,BA,0,,,,,,,,,18,F,1,2918001,JEQUIE,29,BA,1,2013,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2918001,JEQUIE,29,BA,1,1,1,1,199,195,203,207,624.3,700.6,609.8,639.6,AEBDCCAABADBDDCEAEADDAEEEEEEABCADEEB*ECDEDCDC,ECDAADADECAABBECBCCEAEBAEDEABADDECADCCBBBABEA,CDAEABCBCDCBEBBECDEBBCEEDACDDDCCABBBBDADBEBBB,CECEEEBBBBBABDBBBBDDBCBDBBBBBBBBBCDBABABCCBBD,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,180,180,200,180,140,880,H,H,O,3,A,B,C,B,C,B,A,A,A,D,A,C,A,D,A,D,C,C,4,4,,5,0,5,3,B,,,B,,,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000001165,2014,3552809,TABOAO DA SERRA,35,SP,0,,,,,,,,,16,F,1,3550308,SAO PAULO,35,SP,3,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3552809,TABOAO DA SERRA,35,SP,1,1,1,1,202,198,206,210,482,546,487.8,489.6,BEEABDCEEABAECEDCCDBAABABADDCCCDACBBDABEABBDB,DACBDDACEAEBDCABCECECBBABECBEADBCDECECDDAAECA,EABEDBABDCDEBCDBDADCDEADBDDEABDBADCDCAEBDBBBE,BBCDADBCBCCBDDCBCBABCBDAABCEEBDBBACBABBCBCEBE,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,120,140,120,120,120,620,C,B,K,3,A,B,C,C,D,A,A,A,B,B,A,C,A,C,A,D,C,A,5,5,,2,5,5,5,B,A,A,F,A,A,A,A,B,A,16,D,5,0,5,5,3,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001166,2014,4106902,CURITIBA,41,PR,0,,,,,,,,,18,F,1,4106902,CURITIBA,41,PR,1,2013,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4106902,CURITIBA,41,PR,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,D,C,D,5,A,B,A,A,A,A,A,A,A,A,D,A,D,D,A,D,A,C,3,3,,5,4,5,5,A,,,B,,,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000001167,2014,3106705,BETIM,31,MG,0,,,,,,,,,20,F,1,3112901,CAPUTIRA,31,MG,1,2011,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3106705,BETIM,31,MG,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,B,B,C,1,D,B,A,D,D,A,D,D,A,D,D,A,A,D,D,D,A,A,5,4,,5,5,5,3,B,A,A,B,A,A,A,A,A,B,18,D,5,5,5,5,5,B,B,A,A,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001168,2014,2611606,RECIFE,26,PE,0,,,,,,,,,27,F,1,2609600,OLINDA,26,PE,1,2004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2611606,RECIFE,26,PE,1,1,1,1,202,198,206,210,548.4,610.6,609.7,665.2,CDAADDCDBEECECDCECCEEEDDDECDBEBEACBBDBBDDACBD,ADBBBDADEADBBECDDEAECDEEBECCABDECEABCDDABDCCE,CDBCABDCECECBCAE.BDBCEAABDCBEBCDBABAEBAADBBEB,DBCADECDECCEEADBDBCDACCCCCCCCCCCCCDCDABBBDEBB,0,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,160,180,160,180,120,800,H,G,E,2,A,B,B,A,D,B,A,A,A,A,D,B,B,D,D,D,C,A,4,4,,4,5,5,5,B,A,C,B,A,C,A,A,A,A,24,D,4,2,5,5,5,A,A,A,A,B,A,A,,,,,,,,,,,,,,,,,,,,,,,
140000001169,2014,3300407,BARRA MANSA,33,RJ,0,,,,,,,,,26,M,1,3300407,BARRA MANSA,33,RJ,4,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DO RIO DE JANEIRO - CAMPUS VOLTA REDONDA,33,RJ,3300407,BARRA MANSA,33,RJ,1,1,1,1,200,196,206,210,577.9,609.4,602.4,352.7,CAECBCDEABBABCDDBBECBEEBCACCABCEBDAAADACDCDEA,ACCBAABBAAABDCCCADBACEECCAABBBEBCCACDCABEADEC,CDBCABECBCBABCCDCDBCCCABBDCDEBDEBABDEBBADDBCD,EDCDBADBEEBCBCBCCDABDDBDEBEEBDDCEBCDBBBDBCDBC,0,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,80,120,120,120,120,560,E,D,B,4,A,B,C,A,A,B,A,A,A,D,A,C,A,A,A,D,B,A,3,3,,3,3,3,3,D,A,A,F,C,A,A,A,A,A,20,E,5,5,5,5,5,B,B,B,A,A,B,B,A,E,A,B,B,B,B,B,B,B,A,B,B,B,A,B,A,B,A,B,B,B,D
140000001170,2014,2111300,SAO LUIS,21,MA,0,,,,,,,,,31,M,1,2111300,SAO LUIS,21,MA,1,2004,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2111300,SAO LUIS,21,MA,1,1,1,1,202,198,204,208,469.4,578.7,496.8,420.3,EAAACEDAEDEEACCECBDECCBBBADDAAEEDACAAABDBBCDD,AAABEDEDEACAEDAACEDEADEEBEECDADEBABCCDEBCBCCE,BCDEECEACBABDDEEEEBCBABCEDCEDBCECABBDCCDBDAAA,CEAABADBCBDABCEBBBDCABAEDEBCABBCDAEBABCDCCDAD,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,40,40,120,40,360,E,E,C,6,A,B,B,A,A,D,D,D,A,D,A,C,D,D,D,D,A,C,5,5,,5,5,5,1,B,,,B,,,A,A,B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000001171,2014,1302603,MANAUS,13,AM,0,,,,,,,,,20,M,1,1302603,MANAUS,13,AM,1,2012,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1302603,MANAUS,13,AM,1,1,1,1,199,195,205,209,428.9,510.3,494.7,372.8,CACAEEDBAEBCDBDEACCDDCBCBCEACCCEDBBEDADEECBCB,EEDAAADDDECEBBADECBAAABECDABBCCDECBEDAEEDCCAB,BACEABBBCEEBEDCABEDADCEACCABAEBECAEBCCBEACAAE,DDDBDCBDAEAACCDBCBDBCEEAAEEBACEBCECBBDBCBCBEB,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,140,120,140,120,80,600,F,F,D,6,A,B,A,A,D,D,D,A,A,D,C,D,D,D,D,D,B,B,5,5,,5,5,5,5,B,A,B,B,A,D,A,A,A,A,18,E,5,0,5,5,5,A,B,B,A,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001172,2014,3534401,OSASCO,35,SP,0,,,,,,,,,21,M,1,2312205,SANTA QUITERIA,23,CE,1,2010,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3534401,OSASCO,35,SP,1,1,1,1,202,198,205,209,404.8,471.5,419.9,375.8,BBEEDACCECEDAEEAECBEECDCDCEDBEEBBBDAADECEDCBB,AEDBCACBEAACACAABACEBCEECBDBAEBBEDADEDDBCBBCC,CBBADDDACECBBDBDBCBCBCDBABDCDEEECBCCDCCABDACA,DEDCDDEBCEDDBDBDCBBBDABCDDCCADDDBBBECDEDBDCEB,0,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,120,100,80,100,520,C,B,G,6,A,B,B,A,A,A,B,A,A,A,A,C,A,A,D,D,A,A,5,5,,4,5,5,3,B,A,A,B,A,A,A,A,B,B,14,E,5,5,5,5,5,B,B,B,B,A,A,B,,,,,,,,,,,,,,,,,,,,,,,
140000001173,2014,4106902,CURITIBA,41,PR,0,,,,,,,,,22,M,1,4106902,CURITIBA,41,PR,1,2010,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4106902,CURITIBA,41,PR,1,1,1,1,199,195,204,208,581.5,588.7,575.1,620.8,DBEDAADAACCDBCCEAADEBCCECEBEEDACDECBDBEDEADBD,EEDCAAADECAEBBACACCEAEBBCDBEBDABADCDDAAACEEDB,ACCCBBBADBEBCDECBEBCBCBEBACCADCEBABCEACDDACBE,CECADCEAEACBCDCBDCDBBDACBACBDCBCDEDCCDECDDDCC,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,120,120,120,80,560,D,E,H,7,A,B,B,B,D,A,A,A,B,D,A,C,A,D,A,D,B,A,2,3,,5,5,5,5,B,A,B,B,A,A,A,A,B,A,16,E,3,1,4,5,5,A,A,A,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001174,2014,3548500,SANTOS,35,SP,0,,,,,,,,,16,M,1,3548500,SANTOS,35,SP,3,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3548500,SANTOS,35,SP,1,1,1,1,202,198,206,210,470.9,597.9,537.7,520.6,CAEDCBCAEBEDCDECBDCDCEEAECBCDBDCEBBDCDBEABCCD,BCDBEAEDEACBADCEDADBDABEBCCCEADEEDAACDCEABCCE,CBDEEAECBCEDCCEEADDBDCADBDCBEBCDBABDBABEDBBAC,BDCDCDCEDCDEDABBDBACADDACBCDEBDACBBECBCDEDDBB,0,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,160,160,120,120,80,640,G,G,I,3,A,B,C,A,A,A,A,A,A,D,A,C,A,A,A,D,C,C,5,3,,5,3,3,5,B,,,F,,,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000001175,2014,4314407,PELOTAS,43,RS,0,,,,,,,,,27,M,1,4315602,RIO GRANDE,43,RS,1,2005,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4314407,PELOTAS,43,RS,1,1,1,1,200,196,206,210,589.1,620.1,572,458.4,EAEEDDECEDEECCCEEDDCBEDECAECBDEDABDAAD*EBCDDA,AAACAEBBDAEAACADACBACEECBBBEBDCBBBDACCADAADEC,CDBCABACCCBCBCBDCBDBCBDABACDECCEBAEDEABBDBBEE,BDDECDECEEADEBEACBEBADBCEEBCEADDCBCDCBCBACDEA,0,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,120,100,100,100,100,520,G,E,B,4,A,B,C,D,A,C,A,A,A,A,A,C,A,A,A,D,C,A,5,5,,5,5,5,5,B,A,B,C,A,A,A,A,A,A,17,E,3,3,5,5,5,B,A,A,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001176,2014,3550308,SAO PAULO,35,SP,0,35103433,3550308,SAO PAULO,35,SP,4,1,1,18,M,1,3549904,SAO JOSE DOS CAMPOS,35,SP,2,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3550308,SAO PAULO,35,SP,1,1,1,1,199,195,203,207,580.6,616.3,591.4,642.1,DDEDBADEBEDBCBDEAECBDADEAEAEBBEADECCDBCDEAEBB,EEBAEBEDCCAABABCBCCEABBAEDCECADEBEECCDCCBABEA,CDACABCEEDCBCBCECCEBDEDBBABCCECDABBCDECDBDAAD,BDCDCEABCCEBADEBEDCCACDDBDCBCEBADDCABEBBDCBCD,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,100,120,100,120,100,540,H,G,I,4,B,B,B,A,D,C,A,A,A,A,A,C,C,A,A,D,C,C,5,5,,5,5,5,5,B,,,B,,,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000001177,2014,3306008,TRES RIOS,33,RJ,0,,,,,,,,,24,M,1,3306008,TRES RIOS,33,RJ,1,2008,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3306008,TRES RIOS,33,RJ,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,D,E,F,5,A,B,A,D,A,A,A,D,A,D,D,C,A,A,D,D,A,B,3,5,,5,5,0,0,B,A,B,B,A,A,A,A,A,A,18,C,3,3,5,3,3,B,B,A,A,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001178,2014,2408003,MOSSORO,24,RN,0,,,,,,,,,14,F,1,2408003,MOSSORO,24,RN,3,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2408003,MOSSORO,24,RN,1,1,1,1,202,198,206,210,416.9,406.2,490.6,376.7,DEEBCCEBEDBBCADABADEBABABABCBCDAAABBDABDACBBD,CEBBCAAACDDCDDEBDEAEABDEEAEBEEEADABDCCBAEBBAA,BAAEACBCACDDCAEEDADCDEEABDADDBCEADEBECABBABEB,ABDECBBBDCCEDBADBBD*CBCDBCAEABBCCEBDDBCEADEBC,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,40,40,80,40,0,200,E,G,C,3,B,B,B,A,A,D,A,A,A,D,D,B,A,D,D,D,A,C,5,0,,0,0,0,0,A,,,F,,,A,B,B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000001179,2014,1702109,ARAGUAINA,17,TO,0,,,,,,,,,36,M,1,3304557,RIO DE JANEIRO,33,RJ,1,2004,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1702109,ARAGUAINA,17,TO,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,B,B,H,5,C,B,A,D,A,A,D,A,A,D,A,A,A,D,D,D,A,A,5,5,,5,5,5,5,A,B,A,C,B,A,A,A,A,A,18,E,5,5,5,5,5,B,B,A,B,A,A,B,,,,,,,,,,,,,,,,,,,,,,,
140000001180,2014,2913606,ILHEUS,29,BA,0,,,,,,,,,33,M,1,2913606,ILHEUS,29,BA,1,2004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2913606,ILHEUS,29,BA,1,1,1,1,200,196,205,209,505.7,617.4,491.1,446.6,CAEDECECDBADBCBEECEDADCBCBACEABEBCAEBEBCEDBCA,ACBEDABBDAABADBCADACCEECCBDEBEABEBDDDCAAEBDEC,DAEAADEBDBEAEDDDBBADDCAAACEEABEECBDBCECBAEECB,CDBADCDBEEDACBAACCDBBBABDCBCEBCCAABBADCEBBDEB,1,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,120,120,100,120,580,E,E,D,5,A,B,A,A,D,A,D,A,A,D,A,C,A,D,D,D,C,B,5,5,,5,5,5,5,A,A,A,E,A,A,A,A,A,A,23,E,5,5,5,5,5,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000001181,2014,3550308,SAO PAULO,35,SP,0,35000280,3550308,SAO PAULO,35,SP,2,1,1,19,M,1,3550308,SAO PAULO,35,SP,2,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3550308,SAO PAULO,35,SP,1,1,1,1,202,198,203,207,486,596.4,531.6,399.1,CADDDBAABEBDBDADCABADEBEBCEACECDAAABAEABECBCE,DDBBAABEEAEBBDCDBBDADAEABEBBAADECDBCCCECCACCD,DABBDBCBCCCEEDCBBCDBCCCDDECDCDDAABBEACDCBAABD,CBDADBADCBDECDAEBBEEBBADEBABCDADEDCEBBEBDADBA,0,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,100,80,80,80,40,380,C,E,H,4,A,B,C,A,A,B,A,A,A,A,A,C,A,A,A,D,C,A,5,5,,5,5,5,4,B,A,A,C,A,A,A,A,A,A,14,E,2,0,5,5,5,B,B,A,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000001182,2014,2304400,FORTALEZA,23,CE,0,,,,,,,,,29,M,1,2301109,ARACATI,23,CE,1,2013,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2304400,FORTALEZA,23,CE,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,I,B,E,4,A,B,B,A,A,A,A,D,A,D,D,B,D,D,D,D,A,A,5,5,,5,3,5,3,B,A,A,E,E,A,A,A,B,A,13,E,0,5,5,5,5,A,B,B,B,B,B,A,,,,,,,,,,,,,,,,,,,,,,,
